Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I identify as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am comfortable identifying myself as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My field of study helps me identify as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My faculty members recognize me as a geoscientist,Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My peers recognize me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My family and friends recognize me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - It is not important to me that others see me as a geoscientist,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Seeing other people who look like me within my field reinforces my geoscience identity,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Doing geoscience is not important to who I am,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My knowledge and skills will allow me to help others,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - My knowledge and skills will allow me to contribute to social issues that are important to me,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I do not enjoy conducting research,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I have to work harder than my peers to be recognized as a geoscientist due to my race or ethnicity,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I have to work harder than my peers to be recognized as a geoscientist due to my gender,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am confident that I can understand geoscience in class,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I am confident that I can understand geoscience outside of class,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I can do well on exams and projects in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I do not understand concepts I have studied in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - Others ask me for help in geoscience,(Continued) Please rate how much you agree or disagree with the following statements. We use the term “geoscientist” to refer to someone who has an understanding of any field within the geosciences. - I cannot overcome setbacks in geoscience,"If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Faculty mentors and/or role models","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Learning how to use tools, equipment, and other material resources","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Research projects in class","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Research experience outside of regular classes","If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Place-based geoscience courses (learning in and about a particular place)","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Coursework incorporating cultural relevance and/or Indigenous knowledge","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Field experiences","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Gaining knowledge about geoscience careers","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Receiving support from family and peers","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Feeling a sense of belonging/ relating to geoscience culture","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Feeling connected to the Earth","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Seeing oneself represented in geoscience faculty and staff","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Microagressions (small instances of indirect, subtle, or unintentional discrimination)","(Continued) If any of the following have had an influence (positive or negative) on your identity as a geoscientist, please rate their impact. You may select “N/A” for any you did not experience. - Macroagressions (large scale or overt discrimination)","If you would like to discuss any of your answers, you may do so below:",What was the main reason you chose your geoscience major?,"Did you ever consider leaving your geoscience major? If so, why?","Did you switch from a different major into your geoscience major? If so, what was your original major and why did you choose geoscience?",Are you planning on going into a career in the geosciences after you graduate? Please explain.,"Were there any important aspects of your experience as a geoscience major that were not listed above? If so, please describe them.",Which of the following most accurately describes you?You may choose more than one.,You may also state your gender identity in your own words below:,What is your ethnicity?,What is your racial background?,You may also state your racial/ethnic identity in your own words below:,"If there are any other aspects of your identity you would like to share, please add it below:",Would you like to enter the raffle for one of several $50 Amazon e-gift cards? Your responses will still remain anonymous.
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,1 = Strongly Disagree,1 = Strongly Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,1 = Strongly Disagree,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,#NAME?,#NAME?,,I wanted to learn about the environment.,"Yes, I had a hard thing with the higher level math",No,"Yes, I feel qualified to do that.",,"Non-binary,Female",,Non-Hispanic or Latino,"Black or African American,White,More than one race",Dutch & African American ,I’m gay,Yes
4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,4 = Agree,4 = Agree,2 = Disagree,2 = Disagree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,1 = Strongly Disagree,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,#NAME?,N/A = Not applicable/ Did not experience this,,I have had a lifetime passion for earth sciences and was drawn particularly by my love of paleontology and climatology that I had growing up. It was the best fit for my interests in science and where I wanted to apply myself.,I never considered changing my major to something outside of the realm of geosciences,,my plan is to teach high school science in the short term while I consider where I truly want to take my geoscience degree. I haven’t quite found where or how I want to realize my passions in a career and want to take a break from academia ,,Non-binary,,Non-Hispanic or Latino,White,,,No
4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,1 = Strongly Disagree,2 = Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,2 = Disagree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,#NAME?,N/A = Not applicable/ Did not experience this,,Always excited learning about anything involving geosciences and enjoyed field work,Sometimes. I get imposter syndrome that I don’t really know enough to work or that being a woman will hinder me somehow ,Yes. English for my first degree. I chose geosciences because it just kept me more interested and challenged me in a different way,"Yes, I hope to go into environmental consulting or hydrogeology ",Being just generally encouraged by staff that I did actually retain and know things from class and not shamed or looked down on if I didn’t,Female,,Non-Hispanic or Latino,White,,Queer ,Yes
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,"My love for rocks, minerals, and a general understanding for the world's history in regards to Earth's elements ",No,No,"Yes, still unsure of exactly what direction though",I think more acess to possible career options and job descriptions would be helpful. People say oil and gas etc but they never dive deep into exactly what the job discription is and what aspects it will entail ,Female,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,5 = Strongly Agree,1 = Strongly Disagree,2 = Disagree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,N/A = Not applicable/ Did not experience this,Field experience was only negative because of Liz. My classmates were lovely.,I’ve been fascinated my plate tectonics since I was in middle school. 211 reignited and expanded my fascination ,Only once during the field structural class. The professor made the experience awful but I still get such a love for the subject and my classmates despite it all.,Never officially switched but I was planning on just doing and ESCI major when I came to western. Chose geology because my passion was reignited.,Yes! Currently trying to decided between engineering geology or something more research heavy. ,Briefly touched on gender but as a trans person I’ve felt very welcomed by my peers in this program. Makes me hopeful for my future in geoscience ,"Non-binary,Male,Intersex",,Non-Hispanic or Latino,White,,,No
4 = Agree,4 = Agree,5 = Strongly Agree,4 = Agree,4 = Agree,5 = Strongly Agree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,5 = Strongly Agree,1 = Strongly Disagree,1 = Strongly Disagree,1 = Strongly Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,I have always been fascinated with rocks and the Earth,"I haven’t, but I did leave other majors before deciding on Geology",My original major was computer science. I changed because I was hating the schoolwork I was doing and I’ve always been interested in geology ,"Yes, I would like to go into emergency management as a GIS specialist to help predict landslide hazard areas and make plans in case something happens",Nope,Male,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,2 = Disagree,2 = Disagree,4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,I have always been fascinated by the Earth and all of it's sciences,No,No,"Yes, I plan on going into a field work centric career in geoscience and later on teaching my love of geoscience to younger generations",None,Male,,Non-Hispanic or Latino,White,,,Yes
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,3 = Neither Agree nor Disagree,2 = Disagree,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,#NAME?,#NAME?,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,,"I have had a passion for geology from a young age, so this has been my childhood dream!",No. I love geology! ,N/A,Yes. I plan on working in the field and taking the ASBOG and obtaining my geology license. ,With the pandemic I was not able to attend field camp in person so that puts me at a disadvantage in a way. ,Female,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,5 = Strongly Agree,1 = Strongly Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,1 = Strongly Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,#NAME?,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,#NAME?,N/A = Not applicable/ Did not experience this,,"career opportunities - coming from the physics major I felt very lost pondering my next move after graduation, but when I turned to geophysics, I felt I had multiple possible paths","no, I came to it from a far more negative environment","yes, I switched from physics to geophysics because it felt more real, less abstract. geophysics is applied in a way that makes sense, physics I would end up just sitting in a lab somewhere bored out of my mind. plus the lack of women in physics was really getting to me","yes, first I plan to get a Master's degree then find a job to start my career. I hope to work at a volcano. observatory or somewhere similar","the high percentage of gender minorities as students in the geology department really helped me feel at home, but there are still improvements to be made. I am fortunate enough to not have to do field camp, but every aspect of field work in the geology classes has accessibility issues that it doesn't seem they're even attempting to address",Female,,Non-Hispanic or Latino,White,,bisexual!,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,4 = Agree,2 = Disagree,4 = Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,4 = Agree,1 = Strongly Disagree,5 = Strongly Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,#NAME?,,"I got in into this program, but it wasn't my main option.","Yes. I thought that to study things related to space I had to be i physics, I was wrong.",,"Yes, I am planning to do a Ph.D in Planetary Sciences this fall working with planetary geomorphology.",,Female,,Hispanic or Latino,More than one race,I am mixed (white and black),,Yes
4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,5 = Strongly Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,3 = Neither Agree nor Disagree,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,#NAME?,#NAME?,,Interest in Environmental  and Earth sciences ,Wasn’t sure if geology was the kind of environmental science I liked,n/a,environmental consulting,n/a,Female,,Hispanic or Latino,White,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,#NAME?,,"I chose geology as a major because it was (and still is) the only major that I’ve like since I was in High School. Also, I chose it because I love volcanoes!",I have not consider leaving my geology major.,I didn’t switch.,Yes! I am planning on doing graduate studies in the volcanology field in hopes to become a volcanologist in the near future.,,Female,,Hispanic or Latino,Black or African American,,,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,2 = Disagree,5 = Strongly Agree,4 = Agree,1 = Strongly Disagree,4 = Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,#NAME?,,Outdoor research and nature,no,n/a,"yes. I plan to continue graduate school in geosciences such as astrogeology, geophysics and petrology",,Non-binary,,Hispanic or Latino,Other/I'll type it below,Boricua,lgbtq+,Yes
5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,4 = Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,4 = Agree,2 = Disagree,4 = Agree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,2 = Had a strong positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,,My love for mountains and helping people with geological hazards,Yes. Did not feel motivated by the department in my university.,No.,Most probably. Would like to work to gain experience and then continue my graduate studies.,,Female,,Hispanic or Latino,White,Hispanic - Puerto Rican ,,Yes
4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,1 = Strongly Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,#NAME?,#NAME?,,I want to become a water scientist (Hydrogeologist).,"Sometimes, due to economical issues at the University. ",No.,Yes. I want to persue my graduate studies in hydrogeology,,Male,Masculine ,Hispanic or Latino,"American Indian or Alaska Native,Asian,More than one race",Taino ,,Yes
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,5 = Strongly Agree,4 = Agree,2 = Disagree,5 = Strongly Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,4 = Agree,2 = Disagree,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,#NAME?,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,#NAME?,0 = Had neither a positive nor a negative impact,,It was a sudden change in the way i looked at things. I have always been fascinated with the world around me and i wanted to be a scientist but when choosing i saw that my interests where in Geology so i choose it as my mayor and i have no regrets.,"No, Geology has become a part of who i am and i will finish what i started. ",,Well i plan on moving to the usa to study mi masters but yes the ultimate plan is to make a career out of it.,,Male,,Hispanic or Latino,More than one race,,,Yes
3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,5 = Strongly Agree,2 = Disagree,3 = Neither Agree nor Disagree,1 = Strongly Disagree,1 = Strongly Disagree,5 = Strongly Agree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,2 = Disagree,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,0 = Had neither a positive nor a negative impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,#NAME?,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,,Mainly enjoyment but money plays a part,"Twice, due to personal reasons and due to internal transfer reasons (history—>Geology)","I had a major in history, changed to geology because i like rocks(yes, that was it)","Not really, personal reasons, and lost of motivation.",,,,Hispanic or Latino,,,,Yes
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,4 = Agree,5 = Strongly Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,5 = Strongly Agree,2 = Disagree,4 = Agree,2 = Disagree,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,N/A = Not applicable/ Did not experience this,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,#NAME?,#NAME?,,I have always been interested in environmental hazards. Including geologic hazards and atmospheric hazards. My main goal was to become a geophysicist when I first started.,"Yes. I do not enjoy being out in the feel, while most of my peers do. This made me feel like maybe I did not belong in the field of geosciences.",No,I am planning to continue on with work more related to the social impacts of environmental hazards. I find that this is a good way to combine everything I enjoy learning about and doing.,It took me a very long time to define what I wanted to do throughout my undergraduate experience. By having research experiences outside of my university I finally learned about the many things I can do and about all the possibilities. ,Female,,Hispanic or Latino,White,,,Yes
4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,3 = Neither Agree nor Disagree,2 = Disagree,2 = Disagree,3 = Neither Agree nor Disagree,4 = Agree,4 = Agree,4 = Agree,4 = Agree,2 = Disagree,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,2 = Had a strong positive impact,1 = Had a positive impact,1 = Had a positive impact,2 = Had a strong positive impact,1 = Had a positive impact,0 = Had neither a positive nor a negative impact,0 = Had neither a positive nor a negative impact,,It was the only thing I thought I could pay attention to for four uears,"Yes, to brc’s geomatics program to persue land surveying",No,Kinda,,Male,,Non-Hispanic or Latino,White,,,Yes
5 = Strongly Agree,4 = Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,5 = Strongly Agree,2 = Disagree,3 = Neither Agree nor Disagree,3 = Neither Agree nor Disagree,5 = Strongly Agree,5 = Strongly Agree,1 = Strongly Disagree,1 = Strongly Disagree,3 = Neither Agree nor Disagree,5 = Strongly Agree,4 = Agree,5 = Strongly Agree,1 = Strongly Disagree,5 = Strongly Agree,1 = Strongly Disagree,2 = Had a strong positive impact,2 = Had a strong positive impact,1 = Had a positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,#NAME?,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,2 = Had a strong positive impact,N/A = Not applicable/ Did not experience this,N/A = Not applicable/ Did not experience this,N/A,I saw a movie long ago called Dante's Peak and it made me VERY interested in volcanoes. ,Never leaving- but i started college 6 years after high school. I considered other paths simply due to financial struggles (& FASFA always denying to help me).,No.,"Yes. I plan on getting my PhD next~ then i will see about careers in seismology/volcanology. My end goal is to have a career in volcanology/seismology. In the meantime to make money, I am helping my husband with our Event Videography filming weddings. If i find a job in geoscience right after i graduate as an undergrad, that will be a lucky life bonus.","Experiencing the Jan 7, 2020 Mw 6.4 earthquake event in Puerto Rico. It really secured my admiration and need to study earthquakes (and slightly derailed my strict volcanology pathway).",Female,N/A,Hispanic or Latino,"White,More than one race,Other/I'll type it below","I am Half White, Half Hispanic, also Native American on both sides.",I grew up Muslim and Catholic and now I am Wiccan/Buddhist,Yes
